Autocorrelation_Pitch,Cepstrum_Pitch,F1,F2,Sexe
149.40282749355524,166.21962664970627,371.7284398587476,1994.4730826212174,1
130.6922945260091,162.36812151421043,372.5193568147711,1887.8894284509047,1
137.2962360254217,165.34090671087532,391.29269353647936,1870.5451125276263,1
136.12518605212497,158.68440682122454,376.92781051587065,1924.1070467940515,1
134.48331405290813,165.98014420146387,381.70032177388856,1902.7482399689889,1
132.55171217504994,154.28113255346113,407.50519166961914,2027.972693742553,1
128.28916188044516,163.2925602168169,391.5645296034558,1962.5266289783879,1
134.1389851832716,176.0517899388992,378.68325304184816,1881.2884767158553,1
140.13138792954405,160.3167195473831,404.35081762971845,1904.3299199468531,1
137.7664293809464,163.48316379258947,401.2130902030775,1840.2975984713692,1
137.2799226870599,158.8533266445791,384.91831368077294,1967.1837611761302,1
131.84070205812324,161.18401214672173,391.67786135614585,1903.9507175371048,1
127.97547008876515,158.0967267111,389.161750387669,1981.3858078089836,1
134.2851711323757,154.30470016556504,403.2424874548806,1936.9622453245877,1
128.82911746635767,143.4718559720306,401.8710420567647,1867.7068718299447,1
129.46828005328868,166.12446761094745,403.4116397448662,1935.0999439562056,1
130.64509869781716,169.8181133711072,392.6155934089081,1952.1370260028282,1
126.50735102228414,157.3403824412064,373.0561703186335,1902.1759165325948,1
133.99178445776283,156.53964016803926,368.2250536182936,1920.7918322376556,1
134.58227465091286,165.53375411246816,381.86649751330174,1934.3575118291856,1
132.768372364696,164.57354074596785,384.22711750200193,1910.7049679781348,1
139.56771758606214,159.10612979787183,368.2175368322384,1963.1217212916163,1
134.40306903363617,163.3959634126136,377.1975314250617,1907.2127396659355,1
132.09868159633967,152.2638547958937,383.0552419956555,1986.8240954559365,1
135.56004691063515,163.5203871339957,376.07678543341046,1961.180977366718,1
141.96364770126576,154.05333561579764,376.99755297214654,1860.4038788985936,1
135.98136261592873,167.7573931031116,407.6047797560103,1901.3294087780064,1
134.69085410530775,159.03472611409669,376.2686081716205,1881.5491144919606,1
142.68177622651788,148.66856882200665,383.56121016866945,1891.2306312844546,1
130.46179665847615,150.04917767698052,369.4276605099556,2001.7630533284896,1
128.9327048305032,151.781386143796,363.15520893118065,1939.0390812996275,1
132.22824028451262,167.53452867984663,385.39939628218957,1915.4279476068727,1
133.54658504609654,161.72564730099216,404.01021047877754,1898.3470254676881,1
128.58796267483265,166.52868832811453,426.86820238193536,1896.6369661672175,1
136.46119481705367,156.54207445430117,385.4729431796161,1995.4174481114171,1
132.48660718082758,157.36759667587845,378.12944536095773,1929.675586223558,1
129.89218668755632,156.92741802669016,382.0344806293336,2015.2824979108366,1
123.28601037542663,145.59920215915838,394.0590406800219,1936.8550889098303,1
135.65765056253085,151.58982347697048,399.42590579370597,1874.4637371710394,1
139.2554299683877,176.66417391757903,388.8392395541542,1881.4800416469254,1
136.47442867677893,163.74542506383474,368.8129734114518,1901.8153132418329,1
140.10564088039118,164.59040588436284,436.9241990936187,1831.80212202396,1
142.39465030400908,170.5989333995783,392.39221447106326,1922.9294000188515,1
138.4927322115186,167.00081008746028,366.72117632106097,1883.52956754249,1
147.48729145526698,161.43025095039562,392.9456117090999,1851.7667801926248,1
131.7245316908785,161.8473384526388,378.8387526147731,1979.6233726287996,1
137.32122074234928,163.51627826168212,406.854493932762,1981.4559803890884,1
130.73361610707408,160.33887811946371,378.2738982795273,1772.1176458402065,1
141.22712887392353,164.77790093717798,385.38055099533824,1987.3075172493322,1
133.50802938689213,154.81264617028978,374.128247439203,1962.253101083972,1
133.9239326409261,159.30074660059867,392.3179913892616,1825.3800769600148,1
135.29928739058386,166.6155800275262,418.80480206546787,1688.2794508276431,1
130.7339762269889,157.7001806761328,386.68731476349916,1891.6866331919216,1
140.923752522808,156.8762686980401,408.63479265089506,1934.3997638427893,1
135.81479752229242,162.21460753810408,423.67761854493835,1911.6351308749759,1
134.52428729195313,151.6066000669309,396.69469453476034,1889.9176225972437,1
130.6506148045118,157.5968938975375,372.21480968431393,1956.9426280508071,1
135.46671508131863,154.1354491306436,373.6709765674089,1998.349577437863,1
132.56438329819798,155.4049595746475,385.1248917378914,1918.2707209037064,1
134.75733375680014,156.20455535863405,392.65397909896706,1939.8285083894993,1
130.39258124393274,169.65793501766314,373.13103017061127,1883.3345149378538,1
141.87152062602667,153.94547333107386,370.1422971016991,1963.9245357846576,1
137.52601078588327,162.28466459871993,396.79344928256427,1946.7806190894062,1
134.97112506052673,159.16761851702455,390.05393447067627,1904.1517674496445,1
131.46353157933655,156.01517381581817,380.634317242467,1906.479090260269,1
127.34116047956067,141.7405708240497,417.83566825447224,1915.1523287319262,1
134.0519358502087,163.12939579064738,382.87066282270314,1861.984417901221,1
131.20615337634663,147.87058692961145,375.03317945455444,1801.6158334458378,1
131.54734950717045,150.53293127646555,374.7906334881129,1991.2390530542746,1
126.66686685652807,159.92825547596635,371.1286135034196,1931.6602888955695,1
125.42314549259348,169.74750452232723,380.17281325283943,1961.3501777049066,1
146.33259945301003,170.33575305897193,391.99080543502447,1882.0565557146228,1
129.31257510706632,160.41414050313008,395.4879221018893,1991.3785991088923,1
134.7178055903958,154.94562407539598,374.16576303450904,1892.7908235890675,1
144.5096481220925,158.51963437938292,396.95474299226777,1926.9744553892265,1
129.81741144304667,156.41798270602337,362.4300462412727,1961.2200628996209,1
142.4436788842327,145.80466145693782,375.554283118759,1953.8643899805274,1
134.7744905029415,158.5863506161795,419.73270049177734,1888.3632321906432,1
139.3378309482401,159.43946187937223,404.4442578060863,1955.538373309443,1
133.3768423467273,164.0164313826963,396.1858124033619,1846.7982103562395,1
137.0918023510105,169.4552987965369,411.4758395431,1918.6798979255946,1
136.44083970211003,152.18804181117645,391.18649251825497,2040.948329322791,1
131.89547878240975,150.14740785310815,352.1459661115414,1984.3137683567015,1
137.86300819896778,158.36298780932339,414.6442755930375,1853.5770427709817,1
133.33866499122354,163.7819538206601,367.13906765739347,1938.3615608119112,1
138.72920707526893,155.83799473863698,412.2783249523147,1890.8426223325132,1
134.49561825316266,150.18635200866018,370.58986843631084,1956.3615906471694,1
137.68942831387264,161.90889425262168,392.2800374023359,1825.965017264477,1
133.05101749003646,169.79300238881603,390.78919014277733,1848.5070388703723,1
138.71966077404917,165.99611945809033,374.3100310267189,1869.090733493715,1
133.49356619808128,168.81023536763763,383.9797263571527,1944.980598038792,1
134.96332102608977,167.75325453696377,405.89499131708874,1884.0839367067874,1
140.0467503044701,167.94869391673447,389.8844410502125,1888.288133820018,1
127.63299658400612,169.6472887888205,355.34506074815425,1987.5234309973264,1
135.52687312574528,161.5446526681471,431.90507297506537,1900.3670180576155,1
131.15020237974153,158.14872813715283,386.7132967188387,1901.5850346382697,1
133.71065302038386,171.01665543078173,364.77244361849586,1945.938325235678,1
129.30282313728793,150.71481858546275,404.3304002057421,1956.775397170872,1
127.38467228468673,173.0014806272085,381.71302307267086,1967.0302150666705,1
128.50704711730714,151.45523838726604,387.0482310807831,1868.887308007049,1
145.9017798816286,172.09503958984752,402.7855978468617,1870.5322527957817,1
139.6052109713461,149.97951882530884,392.32353697454556,1985.5036869461471,1
141.07983725192298,160.85653959982056,406.29657907661743,1784.877731552968,1
142.02109016188504,159.4569482533439,386.2113395381574,1934.397276878043,1
129.56683854585168,170.41876971769884,394.9101904597293,1873.6148017943938,1
136.08081228603706,157.32733523687003,391.9628019445356,1895.2435064406645,1
131.77337799360484,151.3958168998584,383.30082341795276,1905.1345565806396,1
141.04364598323153,172.85869507329315,391.96635197141705,1964.5959533297257,1
134.06164522140338,173.31434034102432,383.8090540865145,1934.4647239701528,1
130.7322189121419,154.0330719391134,391.2852506304597,1799.3346362139139,1
135.8106102762725,151.04629584834538,405.35417608957925,1837.801181196887,1
141.21678259067085,165.09359365602057,410.90152877113223,1956.6357397937666,1
130.3967451162617,151.29884621771723,371.29604974515127,1975.7698048768402,1
128.91007263871256,163.9350727429968,389.32990518726604,1903.9989654332555,1
127.01597609559842,151.566579286576,375.2739007102144,1908.3351398126238,1
138.84953747898288,167.40457748797323,423.6163774892456,1888.878048855158,1
139.85176896103783,159.5211289375375,407.5099166327753,1859.1506267397892,1
148.34559113031762,165.10049351905067,414.37898740200586,1874.822823509697,1
128.94554485193257,165.39037169303757,388.179534293334,1949.2092252318878,1
130.8459276431042,157.24078958428774,387.36049105084834,1925.357473108431,1
127.8908689868915,158.42289684851318,405.4159436183222,1899.7307140980843,1
136.88083743641045,167.75553842086555,413.67692773581837,1912.897573477915,1
141.9588377503464,184.16896123878436,406.0781262031487,1874.5755629602363,1
136.46130602392674,164.96078743845845,384.1044124201196,1974.6347850965105,1
143.89388847021777,165.03526498998085,407.60225252792804,1897.8727425850013,1
142.64737432717774,158.06990940400854,390.13009230357954,1937.0119410358823,1
130.41750384178656,156.2326377470118,370.1409092198145,1907.8177895301917,1
130.1627178994868,163.85807917150657,372.4645910272994,1894.279109573765,1
137.6594557379337,169.11952980809045,390.4863688363051,1925.6292666704053,1
145.87500058784624,160.41280250968435,415.00314464528935,1866.2060179635432,1
133.76182709192918,162.2303913914727,405.602662851993,1901.3647534720474,1
130.10176438841273,152.306112254172,365.4331671503658,2081.0663804507244,1
140.74339326541653,176.18951225309405,388.67508400960656,1944.0873332719882,1
139.07110624170423,171.00564824062803,381.5365291131396,1893.2180930552872,1
127.45274120406287,159.8483678402612,384.78284204546793,1984.1172727676865,1
132.7731171964477,158.95894702062563,384.108670179608,1851.4481865359598,1
140.07293986276588,164.3069009274745,391.77689905194705,1947.5287637875563,1
132.12915630212328,169.2632247671016,381.27237306234036,1889.6590853666644,1
133.33226223121946,161.19026340919638,391.62731160005916,1865.056659023159,1
139.34706962079716,164.182565260215,389.75222749386563,1895.1543091669055,1
134.1009108728789,160.65173884765895,377.35238036256226,1871.7561596499668,1
133.8333828165412,172.47825754257792,394.183283363355,1911.8712895695378,1
133.6763515673417,157.83964192413157,394.0651376931007,1921.5818048980009,1
139.8426701538921,162.78370017225728,386.9186986170816,2001.5024067363154,1
138.32293818455975,151.25307265218,378.7314437288855,1908.06765378303,1
139.95581958021094,165.1322685593525,401.4914927741998,1916.0328673371903,1
133.83240533724248,165.74964234588052,406.81273120931394,1743.8579589591416,1
137.0318390254569,168.57399029733818,394.68069981085216,1959.7320245339947,1
138.8590576389445,176.90151711850305,401.9395272109395,1879.641116365297,1
140.4514178585135,158.8511965019379,390.0261252687131,1971.9867320947453,1
133.87701365766128,168.03996670560508,366.61271168958814,1980.3239987778395,1
137.05400326903668,175.0609386515029,402.6072235349884,1845.6928695933336,1
137.95248306023998,160.5930508984875,390.86323287138,1885.2685169824647,1
140.68249069334638,172.66839284767977,421.1325349620719,1799.8625010671492,1
140.7622062289049,177.74540586883137,412.89161862483354,1919.0259117750802,1
139.61599616299264,159.65754168702,362.88710045507673,1904.2869312354983,1
136.44442224021884,174.60506299783358,389.04588460830144,1889.4334422739676,1
128.10175866373072,156.97863740078088,386.5210620658081,1872.6404332547481,1
137.0174849657464,154.10355287388631,385.71843794946324,1902.8594648227854,1
127.9821390107611,158.55991397059202,379.9186810704912,1910.4222589871667,1
139.49964562133118,153.83111727046307,432.30883218846515,1857.7004232662032,1
133.38311243866647,162.26737438049415,368.7231965822951,1898.3840356148366,1
142.54036430618206,150.16917075989278,404.2259814365737,1907.0090770057627,1
137.0880853182241,157.91038444485122,398.2064384675016,1954.6554441671483,1
135.50493540954494,158.7779728820947,391.40725120381757,1921.6464221989957,1
131.32615885509003,157.36168409985643,380.1173398078955,1875.5069881495208,1
138.70279076737305,161.6130298971175,404.9340720521688,1922.2813314811203,1
133.0883053389236,159.03145679298214,392.5422889874776,1821.9300480631005,1
137.0779267211156,165.6860090383808,379.3881088096263,1944.8363620636032,1
132.3709687538622,152.69585155621465,420.42083564026564,1927.9053665627703,1
145.0732948628132,162.2372645761848,392.5478915213509,1839.455369059525,1
139.1785077849499,159.75780389389215,406.7375815169149,1911.7448909915436,1
147.49085291760085,170.37037337443945,383.6635471113148,1817.7944742306138,1
128.1831206048093,160.50886524717313,394.5727401447363,1886.6543035548912,1
138.84172310144257,166.89236283033918,375.97883803365977,1875.4412822136962,1
125.34784028120256,160.49740594906442,370.6236040241059,1983.602004961067,1
131.0091940379396,134.7834011486944,389.70492434384664,1942.2241806848099,1
141.29183507056544,157.47869481623522,391.5464457159309,1859.2336773061152,1
131.51216766155724,165.44111229698436,386.8163884551857,1845.4122579436305,1
139.65769464700296,157.31346930867412,375.9458696049398,1903.9624406709133,1
136.28497063458178,154.54394258645672,387.0904188972384,1955.457525212951,1
133.3658126180572,166.251868289506,384.36121210106415,1917.1289741781393,1
143.10037894140353,155.73029613049678,415.02639834642207,1957.6223963532684,1
135.8976539938154,146.53270557326536,386.37167515184814,1928.6890565779001,1
134.60669473239722,161.77764190079654,369.97569367301065,2001.8384279806046,1
141.5205084591056,165.6998803224911,402.30379115315844,1906.7024084999716,1
139.42803536445598,159.02241818941624,351.8269469626647,2010.075851263908,1
134.2775957572939,160.69370094648798,381.00215284471926,1939.1999906142278,1
140.1659314324536,169.28336353304718,378.5833820022678,1850.1419072657297,1
138.69239888820073,171.79073639572113,391.42822178279965,1869.982262503993,1
140.8213314730281,157.8690529921027,426.5964557462034,1869.4067170314286,1
134.26331498298532,160.79395215317504,398.9839492057059,1895.9255685367116,1
132.43157629996495,162.12449797855848,370.4117142110278,1869.0756653523156,1
144.00544463461213,171.15570888966465,385.6822039844829,1928.8558125979564,1
131.7035985001918,158.27171738351797,400.1163308132202,1842.2364485591493,1
141.0581395010401,169.50333441186376,399.3041628523782,1853.6984905076629,1
133.03212197705489,160.45636284036328,382.26342947233405,2025.2467067477278,1
139.2816607115849,152.80501331171527,406.33763458845027,1831.0018250181197,1
135.37017324901402,158.7143616592373,389.097648465192,1914.797902648888,1
129.99015161154662,170.46389387334244,380.8335792523315,2036.5524548015073,1
134.7933926397487,183.84497243846195,397.3195629762978,1925.1148277478312,1
134.72365509189436,163.58976484993966,391.8215658220232,1924.735888814438,1
132.85742193791134,161.73340822751274,385.2100887259088,1992.3839149534494,1
134.64864454137717,162.3760224189557,382.94185283958274,1879.4562711239726,1
132.39969887760878,164.4465671723672,406.57675929917383,1998.73763813191,1
139.5406711371989,168.065300047543,384.5885138549472,1848.637319864494,1
141.99308029843354,151.95860290060943,402.31099044074216,1963.7036963048572,1
140.32938880665864,161.10751136521887,388.23754397182637,1944.3207654974958,1
140.42550672295883,161.64740575582505,384.27482868843725,1928.2112099061396,1
137.96180988836545,162.7605464987934,399.61929479084546,1909.8801777871474,1
133.20235076277393,164.7187832366241,372.15899158130657,1955.599189404555,1
138.56815415818423,163.36235085544985,420.81870701709533,1927.9752858837874,1
143.3820259768749,161.29458240916324,397.564605523802,1877.241485325459,1
133.49676043954594,168.56877609465704,377.47926252349475,1838.9219064821102,1
132.3936631813077,155.57595192849948,383.2910483961267,1896.6883165063698,1
138.0693353793858,168.0395115951716,426.7093865502662,1936.2566216372343,1
136.13892624857917,161.00565913599695,396.3184408460522,1828.2855838450575,1
139.65656331571307,168.2571321512963,409.9026435417508,1879.1966473133853,1
135.2283956548615,159.68879314115458,385.7869561665037,1986.8136988885021,1
143.02236518837336,159.65068572878985,374.8896352251686,1826.5454782000106,1
133.97449186526183,154.75423378502407,377.43362830809656,1986.059555437744,1
138.70156917787813,161.1618337683455,391.7874522677873,1920.2499746433841,1
135.30265023393824,161.24792389380394,389.23361635183426,1908.6967400866317,1
130.4668944744539,154.66648655269876,394.20907881360006,1962.393294351609,1
136.03856448579236,173.670570377737,387.12013044678787,1796.6270340559236,1
130.79571378475484,159.45188246767705,383.8841077013295,1899.2704642167412,1
134.3470256024115,146.31832453187366,382.99280886962794,1933.2950999203824,1
141.5587471878786,168.0400002979363,390.0616820914494,1907.7333502900121,1
140.26698654145505,161.87674895881622,388.9703540211319,1971.7547150816345,1
138.53891452253637,164.6943147576767,405.3295341867436,1836.9492207556495,1
137.16982711845014,167.44392192198688,368.6493643668092,1909.9033639070308,1
134.28049571445206,155.41943324045255,401.94933673181583,1905.23210481189,1
134.71522769534135,163.67298154820847,394.4575813965889,1859.2920397631947,1
129.15258465026133,162.2961882386833,381.54577466156803,1890.6228682579508,1
143.39316927675884,153.7478364955626,400.3144449746844,1921.290073409516,1
139.1008795358968,162.8621331311897,391.9870392617672,1941.843036274561,1
129.04344509183295,167.25976195088083,390.51720528806624,1931.810530839215,1
138.59976271904364,170.00078814246834,404.3100877799332,1863.7904844139796,1
142.01002592575114,176.38774225859146,403.998444630751,1968.4873998612736,1
134.24576825674978,166.6760816638526,398.2090934228688,1919.4710218919554,1
132.11346559816877,148.51722917071274,404.7362610306787,1867.4860698525245,1
133.3728868556924,158.3726119330737,402.25610368950606,1925.3909196512193,1
130.1095957965424,153.86390295033846,388.3295436482738,2018.20216605367,1
138.36182081679,161.3961075347029,387.0898464151911,1896.8856700412896,1
138.8949833233743,161.10090915167476,373.1215396216957,1980.587928545087,1
127.23582014079254,166.6346408119131,359.6351503596475,1839.527414915404,1
125.49228060737008,168.5902550859779,368.4213486773432,1896.978807354829,1
132.3859545003564,153.3725931346063,392.204207744609,1967.0521690218204,1
135.07744429303176,160.47462922345505,409.17605991259995,1841.6576619540642,1
142.95913987759693,150.7206717164944,400.83005270443647,1956.5927275650158,1
133.13234916122283,157.91852644767144,357.2344688374375,2025.339333527175,1
134.93931875490637,167.99570281870967,402.55429639367486,1908.3432481146776,1
136.05616162041937,162.95811652180242,402.49309317069253,1883.7289560376284,1
135.12934607395067,159.9379492235966,388.121814914866,1907.0690943689788,1
127.5272977696845,159.89032252123974,372.7885717440896,1963.4783725671418,1
144.16342495850503,173.7391044586306,426.2161666962841,1774.6150740528935,1
137.4750350495865,165.8214604098444,387.64850511520893,1898.1859348746868,1
138.5702730717855,162.25976779607012,391.84462746662285,1785.277850814505,1
142.81092980160753,151.02353929780676,406.79055136460573,1838.3233233200544,1
140.00693406126177,175.8503623007838,381.8093810107268,1860.8987334957594,1
138.16508850511715,160.7463473715805,390.0831536381811,1931.2976426415744,1
131.66331176334458,162.03428018849664,367.68102196089785,1969.3251210152641,1
132.94301367908454,170.76303348369174,387.06955151282153,1947.1939091275738,1
129.63114717515373,161.6751790454162,362.4072110574377,1857.2843392856907,1
143.80637353873271,157.3252703729269,384.4156597683263,1866.6598959671126,1
132.91742658138878,165.01503327241753,410.55873877188753,1928.47601018001,1
131.94830768736855,160.20213698622726,382.53256331880556,1813.4342600603334,1
133.9009259739751,164.78448518900902,386.6147091680706,1847.559328804786,1
138.53197592254926,153.4279310172568,377.51321841250274,1866.4443696965925,1
126.70606699797669,170.8844916297919,391.96628632994924,1928.2186745244812,1
141.72976678745545,166.85407864995224,372.4932409770123,1911.2145384576347,1
133.9897470950898,162.08944991348721,363.9109109227576,1966.6912363745337,1
138.28488606202436,162.51588691499515,378.41018180656926,1869.580245103574,1
134.87492815167792,154.35325660280395,371.03560836140116,1968.4017251197567,1
129.4279284059734,151.91963049096734,396.8199957349045,1870.7555468555674,1
137.97564623982467,156.28354317351804,402.2236618051899,1896.3650960586654,1
138.89792897448208,154.14274227153015,386.68891068039136,1937.4481657645026,1
139.4522517429752,158.43159263521076,412.57697409843416,1985.6246419153456,1
147.69052328741438,158.35275749784833,409.63221384177604,1896.699734010624,1
131.80311114059782,164.4813438382991,390.51424484067394,1904.1673305233544,1
134.70380778040018,161.9457283458633,367.69442462888196,1925.9045039630482,1
136.219731981069,150.77578545728758,358.04763380410947,1947.000296575844,1
137.20780173207604,167.01157390327936,404.19091561142494,1878.4116528813406,1
132.58359261506882,160.55462405735602,373.1278722022527,1865.336116130498,1
129.10455659112037,153.3657804491439,402.6737741761357,1866.9229525312821,1
129.02226929655998,155.14232330562746,387.69555610628294,1932.4205454746432,1
135.1154738028906,174.94217051555245,380.4962957469237,1873.233444384155,1
140.32807292873633,161.83440773806265,381.05496327022956,1956.2184332958855,1
142.4417252544085,162.40005921235993,390.7037723763211,1840.378659999215,1
132.11759077462435,159.08402191911915,405.36274494296464,1858.135775944824,1
134.78995504955907,162.5680197144435,369.8868663368099,1865.8728754205756,1
131.5755934446907,161.36255785045262,383.52863310906594,1970.9807655291045,1
143.16383518655113,165.74940366982025,372.4692143472534,2045.7723065316209,1
135.42647405642876,159.8742795768774,395.6877340817488,1876.4646838709325,1
144.62194136014622,168.4556333193397,395.13261429256346,1835.2622552867983,1
126.1968333127952,147.9982302941968,383.44856663637864,1929.4391859337127,1
139.1895140072234,169.72043040884694,387.3374884586117,1874.641450098272,1
138.73570109190152,166.26511250392684,389.1254941965448,1934.574540438323,1
132.39764576057078,152.59974110304861,369.1996411651246,2004.9869678389457,1
141.5445463384664,175.30936175012263,417.9846391736659,1766.0639639083677,1
139.27482964913153,166.52178560395117,405.60625142358367,1839.929444273787,1
139.09661320450127,156.6287087509672,378.0762648125321,1921.3301747409394,1
145.0509946159735,161.1630365626301,404.2642788278001,1818.8687661015663,1
143.40277615880032,160.59446832215355,384.2290923727985,1829.8338592203545,1
128.00993215956865,160.66535786877907,397.9205846970747,1952.3905637242926,1
147.912014824794,167.14512707572334,386.30149676802506,1943.9369938656175,1
146.40844037927218,173.02251647825204,374.6208557596963,1918.4441346418687,1
142.1587379221065,165.40703765782996,417.474634494774,1896.534681778103,1
157.47999500733775,167.85651159475916,371.0730497446777,1849.426827952812,1
136.54168776902907,157.1477987800263,385.39578693758136,1892.3938701419995,1
134.57516987268647,157.47773093565738,375.85355730453165,1932.3503441610678,1
138.43733607744767,156.08629919253966,387.17175893938986,1944.0185633523045,1
134.2575693550254,147.73803560515142,388.2487138847757,1948.2475740936313,1
130.7873533274705,154.35730997890388,397.9166454711543,1937.6810919543898,1
133.9679063306754,164.70884433404515,388.4557191001988,1932.8857219467243,1
130.05695440114172,145.8758669353698,396.1775974040892,1828.0919686253162,1
138.34040998696776,161.35173892312125,372.05782614113247,1901.1231561229456,1
132.51408827236511,160.06892642155853,381.03291437440026,1907.452167928213,1
138.35337889807073,169.91040884674206,397.7890816263319,1973.7369044479374,1
132.74957625376044,159.45271071113717,379.19331017909843,1921.7672931260327,1
140.58050733491257,168.31120983735008,405.1672335781087,1865.133658223352,1
131.82034893862044,145.3295532479244,380.4363608514751,1901.592467485136,1
135.53772355934257,166.98338449665349,393.3194588009635,1989.5550188497245,1
127.20169111095969,157.0758338542149,364.641836438336,1936.8801046962074,1
135.38094605555597,166.6449761155535,395.46485283824853,1867.4729737428627,1
142.61096350532654,166.46848100968276,398.2423797606219,1929.140971779891,1
135.2269945860059,172.47819133410238,406.1192282590098,1901.6376440594054,1
146.70765487858552,170.7762966257851,397.908775972728,1889.3294476107735,1
133.58013025583486,169.21479476250155,386.5201072958602,1914.1627420823568,1
142.93018217921542,159.160359603578,389.6935399513437,1842.598331442363,1
133.1297850971034,171.6831560381545,392.12484894628443,1907.478723501308,1
138.44162589916317,165.83282922520505,392.6161849601889,1872.8738661457264,1
132.67102595746834,160.91680267538965,392.41612731991466,1784.8785593973407,1
139.0788564122178,167.62837157570627,394.2593301120424,1978.7164585665162,1
135.94201199492593,157.7529105880479,418.24088524235185,1878.7866564384392,1
130.7519075820523,163.5744050600622,402.4745505004658,1842.8251891417963,1
131.1731069186852,162.23746040027248,384.02744898970724,1957.597319424494,1
136.6354989616022,160.6886986876339,397.806367823065,1839.013122431951,1
140.0684108720223,173.83564988219288,400.6449786808705,1836.2042164856848,1
133.2736083080283,153.88699349511248,412.6833128842089,1872.7019667264997,1
140.88259305204608,162.10023388155835,379.68387679504457,1891.1569460410974,1
132.200030092261,166.27541418673079,384.30589463304165,1887.827226544901,1
136.92775075074064,168.6535641809052,383.16072677456765,1837.2984856989478,1
139.8121248257562,164.88072377122737,386.2355617228562,1950.1013113650329,1
141.9048302972303,164.40122775923422,418.2514771663457,1782.255726861738,1
142.56567763198856,178.67837291996028,401.57655786327194,1867.5315942260922,1
133.0456025450616,155.46426540237312,390.8936926717332,1811.6288646942594,1
133.71584715148234,165.13745569295924,411.3925792744005,1858.604165222907,1
143.10536607981925,160.43487161054136,416.06934167814984,1914.1098667474182,1
140.5375072339731,164.80044576003644,381.56984014278663,1905.733702375722,1
